Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-07-18 00:00:00-04:00,159.58999633789062,160.8300018310547,155.80999755859375,156.99000549316406,48859800,0.0,0.0,AMD
2025-07-21 00:00:00-04:00,157.6199951171875,160.33999633789062,156.9199981689453,157.0,39021100,0.0,0.0,AMD
2025-07-22 00:00:00-04:00,156.1999969482422,156.22999572753906,149.33999633789062,154.72000122070312,49028000,0.0,0.0,AMD
2025-07-23 00:00:00-04:00,156.32000732421875,159.4499969482422,156.0,158.64999389648438,41510900,0.0,0.0,AMD
2025-07-24 00:00:00-04:00,159.1199951171875,163.92999267578125,158.36000061035156,162.1199951171875,48440100,0.0,0.0,AMD
2025-07-25 00:00:00-04:00,163.50999450683594,167.17999267578125,162.36000061035156,166.47000122070312,53432300,0.0,0.0,AMD
2025-07-28 00:00:00-04:00,169.0800018310547,174.6999969482422,168.6699981689453,173.66000366210938,68267800,0.0,0.0,AMD
2025-07-29 00:00:00-04:00,175.2100067138672,182.30999755859375,174.67999267578125,177.44000244140625,108154800,0.0,0.0,AMD
2025-07-30 00:00:00-04:00,175.61000061035156,180.3699951171875,173.8000030517578,179.50999450683594,64820300,0.0,0.0,AMD
2025-07-31 00:00:00-04:00,182.02000427246094,182.5,173.0,176.30999755859375,71765300,0.0,0.0,AMD
2025-08-01 00:00:00-04:00,170.16000366210938,174.39999389648438,166.82000732421875,171.6999969482422,75396100,0.0,0.0,AMD
2025-08-04 00:00:00-04:00,174.61000061035156,177.86000061035156,173.55999755859375,176.77999877929688,52951000,0.0,0.0,AMD
2025-08-05 00:00:00-04:00,177.57000732421875,177.99000549316406,171.8000030517578,174.30999755859375,88808500,0.0,0.0,AMD
2025-08-06 00:00:00-04:00,165.0500030517578,166.17999267578125,157.8000030517578,163.1199951171875,133641800,0.0,0.0,AMD
2025-08-07 00:00:00-04:00,166.83999633789062,175.75,166.6999969482422,172.39999389648438,95448300,0.0,0.0,AMD
2025-08-08 00:00:00-04:00,174.0399932861328,176.47999572753906,170.52000427246094,172.75999450683594,68866700,0.0,0.0,AMD
2025-08-11 00:00:00-04:00,170.0399932861328,178.82000732421875,169.3800048828125,172.27999877929688,70651000,0.0,0.0,AMD
2025-08-12 00:00:00-04:00,173.32000732421875,175.16000366210938,168.5,174.9499969482422,52243500,0.0,0.0,AMD
2025-08-13 00:00:00-04:00,179.91000366210938,186.64999389648438,179.3800048828125,184.4199981689453,108305100,0.0,0.0,AMD
2025-08-14 00:00:00-04:00,179.8300018310547,185.44000244140625,179.55999755859375,180.9499969482422,66308800,0.0,0.0,AMD
2025-08-15 00:00:00-04:00,180.05999755859375,180.13999938964844,176.25,177.50999450683594,51543100,0.0,0.0,AMD
2025-08-18 00:00:00-04:00,176.75999450683594,178.8000030517578,174.36000061035156,176.13999938964844,35937500,0.0,0.0,AMD
2025-08-19 00:00:00-04:00,173.10000610351562,173.1699981689453,166.10000610351562,166.5500030517578,64455000,0.0,0.0,AMD
2025-08-20 00:00:00-04:00,164.10000610351562,166.64999389648438,158.25,165.1999969482422,60233200,0.0,0.0,AMD
2025-08-21 00:00:00-04:00,165.86000061035156,165.8800048828125,162.25999450683594,163.7100067138672,37880500,0.0,0.0,AMD
2025-08-22 00:00:00-04:00,162.1699981689453,168.52999877929688,161.8000030517578,167.75999450683594,43998600,0.0,0.0,AMD
2025-08-25 00:00:00-04:00,165.5500030517578,165.58999633789062,161.72000122070312,163.36000061035156,36134700,0.0,0.0,AMD
2025-08-26 00:00:00-04:00,168.64999389648438,169.77000427246094,164.91000366210938,166.6199951171875,52138600,0.0,0.0,AMD
2025-08-27 00:00:00-04:00,166.0399932861328,167.67999267578125,164.64999389648438,167.1300048828125,37031000,0.0,0.0,AMD
2025-08-28 00:00:00-04:00,168.5,170.99000549316406,166.64999389648438,168.5800018310547,36285200,0.0,0.0,AMD
2025-08-29 00:00:00-04:00,166.80999755859375,168.57000732421875,161.89999389648438,162.6300048828125,37451300,0.0,0.0,AMD
2025-09-02 00:00:00-04:00,158.4199981689453,162.3916015625,156.6199951171875,162.32000732421875,37877639,0.0,0.0,AMD
